ticker,company,sector,quarter,speaker,role,utterance,word_count,sentiment,positive_score,negative_score,neutral_score,confidence
MARUTI,Maruti Suzuki,Auto,Q2FY25,Pranav Ambaprasad,Management,"Thank you, Rutuja. Ladies and gentlemen, good evening once again. Welcome you all to the Q2",16,neutral,0.26886501908302307,0.01371449138969183,0.7174204587936401,0.7174204587936401
MARUTI,Maruti Suzuki,Auto,Q2FY25,Binay Singh,Management,"Hi, team. Thanks for the opportunity. Just continuing on the earlier comments you made, like",15,neutral,0.11679037660360336,0.018586501479148865,0.8646231293678284,0.8646231293678284
MARUTI,Maruti Suzuki,Auto,Q2FY25,Binay Singh,Management,"And, Rahul, just a 6% number. Like earlier, we had talked about, I think, 10% H2 growth in",18,neutral,0.4146824777126312,0.019610034301877022,0.5657074451446533,0.5657074451446533
MARUTI,Maruti Suzuki,Auto,Q2FY25,Binay Singh,Management,In the second half for industry. Is that what you are saying?,12,neutral,0.03947821632027626,0.057336725294589996,0.9031851291656494,0.9031851291656494
MARUTI,Maruti Suzuki,Auto,Q2FY25,Binay Singh,Management,"And lastly, typically post-festive, we see production volumes dropping down. Now that October",13,negative,0.008858966641128063,0.9706183671951294,0.02052263170480728,0.9706183671951294
MARUTI,Maruti Suzuki,Auto,Q2FY25,Binay Singh,Management,Great. Thanks. I will come back in the queue. Thank you.,11,neutral,0.09102485328912735,0.02669060230255127,0.8822845220565796,0.8822845220565796
MARUTI,Maruti Suzuki,Auto,Q2FY25,Amit Hiranandani,Management,"Thanks for the opportunity and congrats team for the decent set of numbers. Sir, my question",16,neutral,0.3810666799545288,0.01578015275299549,0.6031532287597656,0.6031532287597656
MARUTI,Maruti Suzuki,Auto,Q2FY25,Amit Hiranandani,Management,"Sir, your retail sales have done very well. Basically, I wanted to understand what was the",16,neutral,0.12439582496881485,0.02878512255847454,0.8468190431594849,0.8468190431594849
MARUTI,Maruti Suzuki,Auto,Q2FY25,Amit Hiranandani,Management,"So, lastly, any upward revision in the export’s growth target of 20% for this fiscal?",15,positive,0.5798776745796204,0.05547965317964554,0.3646427094936371,0.5798776745796204
MARUTI,Maruti Suzuki,Auto,Q2FY25,Kumar Rakesh,Management,"Hi. Thanks. Good evening. My first question, Rahul, was around the same question which Amyn",15,neutral,0.043637365102767944,0.03679286688566208,0.9195697903633118,0.9195697903633118
MARUTI,Maruti Suzuki,Auto,Q2FY25,"Suzuki.
Kumar Rakesh",Management,Got it. Is there any similar number or goals for Maruti Suzuki that you would want to share?,18,neutral,0.062345895916223526,0.01777665503323078,0.9198774695396423,0.9198774695396423
MARUTI,Maruti Suzuki,Auto,Q2FY25,Kumar Rakesh,Management,Got it. That is very helpful. Thanks. My second question was more near term over the last two,18,neutral,0.08440200984477997,0.025857117027044296,0.8897408843040466,0.8897408843040466
MARUTI,Maruti Suzuki,Auto,Q2FY25,Kumar Rakesh,Management,Thanks. Just a clarification. Can you share the CNG mix in the quarter?,13,neutral,0.08237431943416595,0.012103162705898285,0.9055225849151611,0.9055225849151611
MARUTI,Maruti Suzuki,Auto,Q3FY25,Pranav Ambaprasad,Management,"Thank you, Rayo. Ladies and gentlemen, good afternoon, once again. Welcome you all to the",15,neutral,0.2793603241443634,0.014522360637784004,0.7061173915863037,0.7061173915863037
MARUTI,Maruti Suzuki,Auto,Q3FY25,Binay Singh,Management,"Looking at the backlog that you talked about and demand trends, how do you see mix trending",17,neutral,0.05546702817082405,0.02626178413629532,0.9182712435722351,0.9182712435722351
MARUTI,Maruti Suzuki,Auto,Q3FY25,Binay Singh,Management,"Right. And Rahul, that leads me to the second question, how to think about EBIT margins",16,neutral,0.051078226417303085,0.025417059659957886,0.9235047101974487,0.9235047101974487
MARUTI,Maruti Suzuki,Auto,Q3FY25,Binay Singh,Management,"And then just lastly, on this price reduction, 70 basis points hit that we said, we had earlier also",19,neutral,0.2256724238395691,0.029299532994627953,0.7450280785560608,0.7450280785560608
MARUTI,Maruti Suzuki,Auto,Q4FY25,Pranav Ambaprasad,Management,"Thank you, Dorwin. Ladies and gentlemen, good afternoon once again. Welcome you all to Q4",15,neutral,0.20099058747291565,0.014465211890637875,0.7845441699028015,0.7845441699028015
MARUTI,Maruti Suzuki,Auto,Q4FY25,Kumar Rakesh,Management,Hi. Good evening and thank you for taking my question. My first question was for fiscal year’26-,17,neutral,0.05642532929778099,0.022877341136336327,0.9206973314285278,0.9206973314285278
MARUTI,Maruti Suzuki,Auto,Q4FY25,Kumar Rakesh,Management,"Sure. But can we imply that going by that run rate, we should be having one new nameplate at",19,neutral,0.10358972102403641,0.010306098498404026,0.886104166507721,0.886104166507721
MARUTI,Maruti Suzuki,Auto,Q4FY25,Kumar Rakesh,Management,"Got it. And on the EV side, e VITARA now is launched in the domestic market as well. I",19,neutral,0.18492630124092102,0.007578734774142504,0.8074949383735657,0.8074949383735657
MARUTI,Maruti Suzuki,Auto,Q4FY25,Kumar Rakesh,Management,Got it. Just one final question on the margin side. I understand you spoke about that there are a,19,neutral,0.0601499117910862,0.02446262538433075,0.9153874516487122,0.9153874516487122
MARUTI,Maruti Suzuki,Auto,Q4FY25,Amit Hiranandani,Management,"Yes, thanks team for the opportunity and congrats for a reasonable set of numbers despite the",16,positive,0.9378446936607361,0.02451179549098015,0.03764357790350914,0.9378446936607361
MARUTI,Maruti Suzuki,Auto,Q4FY25,"Maruti Suzuki expectation.
Amit Hiranandani",Management,"Understood. That's clear. And sir, secondly, on the export situation. So what are our plans to",16,neutral,0.03654845803976059,0.02704644948244095,0.9364050626754761,0.9364050626754761
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"Thank you, Rick. I will provide an update on the performance highlights of our other businesses",16,neutral,0.08354048430919647,0.012352992780506611,0.9041065573692322,0.9041065573692322
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"Yes, the plan is to present the data or publish the trial result in a reputed journal before we start",20,neutral,0.03298718109726906,0.01660669781267643,0.9504061937332153,0.9504061937332153
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"So, in addition to the actual cost outgo, there will also be amortization of the cost of the",18,neutral,0.043634992092847824,0.02130698785185814,0.935058057308197,0.935058057308197
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"No, I think it will be the direct cost 100 million. Amortization will be separate.",15,neutral,0.029031841084361076,0.020371191203594208,0.9505969882011414,0.9505969882011414
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"No, I think she's asking about the rest of the world market. So I think the overall, there's no",19,neutral,0.0845026820898056,0.026732206344604492,0.8887651562690735,0.8887651562690735
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"Yes, maybe Rick, you can respond because I am away from market that way.",14,neutral,0.070388063788414,0.07828981429338455,0.8513221144676208,0.8513221144676208
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"So I think when you look at the numbers, you also need to look at dosing. What we have in no",21,neutral,0.04856502264738083,0.020481044426560402,0.9309539198875427,0.9309539198875427
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Shashank Krishnakumar,Management,"Hi, thanks for taking my question. My first question was on the domestic business.",14,neutral,0.06049029156565666,0.03557591140270233,0.9039338231086731,0.9039338231086731
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Shashank Krishnakumar,Management,"Okay, got it. So my second question was, again, last quarter we had indicated that",15,neutral,0.10909531265497208,0.048899102956056595,0.8420056104660034,0.8420056104660034
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"GLP-1 effect on existing products. So, I think if you look at that way globally, there's a lot of",19,neutral,0.1660778820514679,0.029222622513771057,0.8046995401382446,0.8046995401382446
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Shashank Krishnakumar,Management,"Got it, sir. Thank you. That's it from my side.",10,neutral,0.16254451870918274,0.013667278923094273,0.8237881660461426,0.8237881660461426
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"I think Maybe Alok, you want to respond, but I don't know whether we share this information.",17,neutral,0.04190612584352493,0.026623757556080818,0.9314701557159424,0.9314701557159424
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"No, I think we have indicated that we will continue to look for opportunities to strengthen our",17,positive,0.9135109186172485,0.010888227261602879,0.07560080289840698,0.9135109186172485
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"Yes, I mean, generally, this asset is easier to do a global deal.",13,neutral,0.10255280882120132,0.013343088328838348,0.8841041326522827,0.8841041326522827
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"No, I think it's an option that we are creating without any specific plan at this point.",17,neutral,0.048426926136016846,0.023974426090717316,0.9275987148284912,0.9275987148284912
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"I understand, but it is still included in the separate number that we have given for innovative",17,neutral,0.023962941020727158,0.06337536126375198,0.9126617312431335,0.9126617312431335
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Aalok Shanghvi,Management,"So, we are engaging with the FDA on finding a resolution for Halol. We have responded to the",18,positive,0.773023247718811,0.013496642000973225,0.2134801149368286,0.773023247718811
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghavi,Management,"I mean, that is the understanding. It is post 232 investigation report, the government will decide",16,neutral,0.02707686461508274,0.0354141965508461,0.9375089406967163,0.9375089406967163
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"I think, my understanding is that EU deal also exempts pharma products. Pharma products don't",15,neutral,0.037684038281440735,0.05565278232097626,0.906663179397583,0.906663179397583
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"Yes, I mean we have three quarters to catch up.",10,neutral,0.14623522758483887,0.022725677117705345,0.8310390710830688,0.8310390710830688
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"No, I think the key difference between how you look at and how we look at is that we look at",21,neutral,0.048091862350702286,0.032422251999378204,0.9194859266281128,0.9194859266281128
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"GL 34 Phase-II will start. So, that also will add to the cost because those are larger studies.",18,neutral,0.09282469749450684,0.21520021557807922,0.6919751167297363,0.6919751167297363
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Alok Shanghvi,Management,"Yes, sure. So, we currently have three facilities that are under warning letter from the US FDA.",17,neutral,0.16052274405956268,0.17094291746616364,0.6685343384742737,0.6685343384742737
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Alok Shanghvi,Management,"So, the decision to file the product from the facility would be a function of the compliance status",18,neutral,0.026940342038869858,0.03990602120757103,0.9331536293029785,0.9331536293029785
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Dilip Shanghvi,Management,"I mean, typically there is an approval timeline for a new indication. Hopefully, we should achieve",16,neutral,0.1509721428155899,0.01270728837698698,0.8363205790519714,0.8363205790519714
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Yogesh Soni,Management,"Thanks for the opportunity, sir. One bookkeeping question. I wanted to understand the amount for",15,neutral,0.07357240468263626,0.018074704334139824,0.9083529114723206,0.9083529114723206
SUNPHARMA,Sun Pharma,Pharma,Q1FY25,Yogesh Soni,Management,"Okay. So, another question that I have is I wanted to understand the Unloxcyt launch timeline.",16,neutral,0.05590406060218811,0.04028123989701271,0.9038147330284119,0.9038147330284119
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Aalok Shanghvi,Management,"Thank you, Rick. I will provide an update on the performance highlights of our other businesses.",16,neutral,0.09150461107492447,0.011791802011430264,0.8967035412788391,0.8967035412788391
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,"Thank you, Aalok. Let me take you through our R&D initiatives. We continue to invest in",16,neutral,0.30657655000686646,0.007850098423659801,0.6855733394622803,0.6855733394622803
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,"So Neha, I think we should come in the lower end of the guidance overall, that's what is our",19,neutral,0.0837174579501152,0.05905507132411003,0.8572275042533875,0.8572275042533875
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,"Yes, we are in the process of compiling the dossier for Europe. Once it's filed, we will share the",19,neutral,0.08874724805355072,0.012038066051900387,0.8992146253585815,0.8992146253585815
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,So I think it all depends on different geographies. Rick can update on the U.S. market share. But,18,neutral,0.04019208624958992,0.019285624846816063,0.940522313117981,0.940522313117981
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,"One is that. And second, I think it's still not very clear.",12,neutral,0.050244808197021484,0.20564250648021698,0.7441127300262451,0.7441127300262451
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Aalok Shanghvi,Management,Yes. So there is very little forex impact and the growth was led by both the Generics and the,19,neutral,0.3821350038051605,0.021415628492832184,0.5964493751525879,0.5964493751525879
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,Yes. I think both the data are yet to come out. But this is also something which will be disclosed,20,neutral,0.06631380319595337,0.02325284108519554,0.9104333519935608,0.9104333519935608
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,"I mean I don't want to announce on their behalf, but I'm not aware that there is any delay in the",21,neutral,0.029232315719127655,0.049394749104976654,0.9213729500770569,0.9213729500770569
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,"No, I think we are quite excited with the early data that we're getting with patients, both for",18,positive,0.7058057188987732,0.01626497320830822,0.27792924642562866,0.7058057188987732
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,"So as on today, I think the initial -- all the studies have been done with synthetic. But at some",20,neutral,0.04632897675037384,0.017223138362169266,0.9364478588104248,0.9364478588104248
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,What she is saying is that Generics for Restasis whether that affects your growth of Cequa?,16,neutral,0.0429818257689476,0.01965886540710926,0.9373592734336853,0.9373592734336853
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Aalok Shanghvi,Management,Yes. I mean I would say both of them are factors in how the growth played out.,17,neutral,0.05450084060430527,0.045699018985033035,0.8998001217842102,0.8998001217842102
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Shashank Krishnakumar,Management,Just one question that I had on biosims. I know that we have been always steadfastly,16,neutral,0.1864653378725052,0.011725470423698425,0.8018091917037964,0.8018091917037964
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,So I think we are studying and possibly waiting for the clear guidance to come before we take a,19,neutral,0.08721517771482468,0.013661600649356842,0.8991231918334961,0.8991231918334961
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,Yes. I think the Phase II that we have disclosed is a type 2 diabetes study.,16,neutral,0.05357871577143669,0.01677992008626461,0.9296414256095886,0.9296414256095886
SUNPHARMA,Sun Pharma,Pharma,Q2FY25,Dilip Shanghvi,Management,"Those are -- I mean we have to remain competitive, and we need to have a product which can",19,neutral,0.22621984779834747,0.010095533914864063,0.7636846303939819,0.7636846303939819
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Alok Shanghvi,Management,"Thank you, Rick, and good evening to everybody on the call.",11,neutral,0.3781279921531677,0.017553135752677917,0.6043188571929932,0.6043188571929932
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,"Morgan. Please go ahead.
Rishi Parekh",Management,"Hi, good morning and good evening, I guess, and thank you so much for taking my question. Now,",18,neutral,0.09200400114059448,0.019843731075525284,0.8881523013114929,0.8881523013114929
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,"So, I think almost for all of those issues, we have indicated responses to the analysts on this call",19,positive,0.5012818574905396,0.015126360580325127,0.48359182476997375,0.5012818574905396
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Rishi Parekh,Management,And then can you also talk us through the size of the types of acquisitions you are looking at?,19,neutral,0.0727330818772316,0.010700469836592674,0.9165664911270142,0.9165664911270142
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,"So, I think we have indicated in the past that we need to be confident that whatever acquisition",18,neutral,0.1485569179058075,0.01717919483780861,0.8342638611793518,0.8342638611793518
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,I think it is all linked with commencing clinical trials as we are commencing new clinical trial,17,neutral,0.08918239921331406,0.011043200269341469,0.8997743725776672,0.8997743725776672
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,"Sure. No, I think we are giving some split between the generic and the specialty. But beyond",17,neutral,0.06329929828643799,0.016928566619753838,0.9197721481323242,0.9197721481323242
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,"I think last time also I indicated. So, we are evaluating, re-looking at, because we look at",17,neutral,0.09695342183113098,0.01517388503998518,0.8878726959228516,0.8878726959228516
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,"We are publishing phase-2a data in the certain scientific conferences, both for diabetes as well",15,neutral,0.07703506201505661,0.00882524810731411,0.9141396284103394,0.9141396284103394
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Alok Shanghvi,Management,"So, we do not specifically disclose which ANDAs are filed from which site.",13,neutral,0.020164111629128456,0.0482148677110672,0.9316210150718689,0.9316210150718689
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,I think these are commercially sensitive information. It is difficult for us to share this information,16,neutral,0.031781964004039764,0.2748836278915405,0.6933344006538391,0.6933344006538391
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,"So, I think once we decide, we will share both the information that we can share. As we have",19,neutral,0.098541758954525,0.010213793255388737,0.8912444710731506,0.8912444710731506
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Shashank Krishnakumar,Management,Hi! Thanks for taking my question. My first one was on the launch of an auto-,16,neutral,0.07173698395490646,0.020228547975420952,0.9080345034599304,0.9080345034599304
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Shashank Krishnakumar,Management,"Got it. Thanks. That is helpful. Just a second question is on India. So, do we also",17,neutral,0.04972005635499954,0.017532391473650932,0.9327475428581238,0.9327475428581238
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,"So, my understanding is that they do not have a priority review classification. I can find out. If I",19,neutral,0.04021294414997101,0.02365039847791195,0.9361366033554077,0.9361366033554077
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Dilip Shanghvi,Management,"No, I think I said that we are comfortable with raising debt. Now, it all depends on the targets,",19,neutral,0.06097458302974701,0.0239090658724308,0.9151163697242737,0.9151163697242737
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Foram Parekh,Management,Thank you for the opportunity. Our emerging markets growth is quite buoyant in this quarter.,15,positive,0.9504892230033875,0.016070479527115822,0.03344029560685158,0.9504892230033875
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Alok Shanghvi,Management,"So, all our major geographies in emerging markets are doing well in local currency terms. And",16,positive,0.9506875276565552,0.015278239734470844,0.03403422608971596,0.9506875276565552
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Foram Parekh,Management,Okay. My second question is a little open-ended and it is on the India business GLP opportunity.,17,neutral,0.040058787912130356,0.04363783076405525,0.9163033962249756,0.9163033962249756
SUNPHARMA,Sun Pharma,Pharma,Q3FY25,Foram Parekh,Management,"Sure. And can you talk or give some direction on the pricing side, I mean, do we want to be very",21,neutral,0.0638405829668045,0.01574178971350193,0.9204176068305969,0.9204176068305969
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Aalok Shanghvi,Management,"Thank you, Rick. I will provide an update on the performance highlights of our other",15,neutral,0.08425051718950272,0.011683516204357147,0.9040660262107849,0.9040660262107849
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Dilip Shanghvi,Management,"Thank you, Aalok. Let me now take you through our R&D initiatives. We continue to invest in",17,neutral,0.19900186359882355,0.007759425789117813,0.7932386994361877,0.7932386994361877
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Aalok Shanghvi,Management,"Yes. So I think we will certainly look at maximizing the potential, but we will not be able to",19,neutral,0.47443220019340515,0.022397369146347046,0.5031704306602478,0.5031704306602478
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Dilip Shanghvi,Management,"Yes. I think the idea is that in larger market where we will require a large field force to promote,",20,neutral,0.1903437376022339,0.009686272591352463,0.7999700307846069,0.7999700307846069
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Dilip Shanghvi,Management,"No, I think part of the question you answered yourself is that because of the compliance issue,",17,neutral,0.08814244717359543,0.14187069237232208,0.7699868679046631,0.7699868679046631
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Aalok Shanghvi,Management,"So, I think -- like we've shared in the past, I think we continue to work on training and upgrading",20,neutral,0.2791130244731903,0.010237461887300014,0.7106495499610901,0.7106495499610901
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Aalok Shanghvi,Management,"US generics would be a part of the volume that would be manufactured, but it would not be the",19,neutral,0.03419717773795128,0.020232290029525757,0.9455705285072327,0.9455705285072327
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Dilip Shanghvi,Management,"No, we are not challenging -- I mean, changing our view on attractiveness of generic business.",16,neutral,0.2364872694015503,0.014685502275824547,0.7488272190093994,0.7488272190093994
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Dilip Shanghvi,Management,"So, I think you must have seen that both the last quarter overall R&D spend has grown over the",19,positive,0.949141800403595,0.022477053105831146,0.02838127687573433,0.949141800403595
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Dilip Shanghvi,Management,"No, I think, we have an active life cycle management approach for all our innovative products.",16,neutral,0.23313581943511963,0.008448709733784199,0.7584155201911926,0.7584155201911926
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Dilip Shanghvi,Management,I think we are not factoring any sales out of this product in any geographies other than the,18,neutral,0.03745771199464798,0.019262239336967468,0.9432799816131592,0.9432799816131592
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Dilip Shanghvi,Management,"No, I think sometimes you have to -- the filing itself requires a certain time because you",17,neutral,0.03165518119931221,0.09918671101331711,0.8691580891609192,0.8691580891609192
SUNPHARMA,Sun Pharma,Pharma,Q4FY25,Aalok Shanghvi,Management,"So, I think the sites operate from a 24/7 audit readiness. I think we would not be able to",19,neutral,0.07067979872226715,0.07385137677192688,0.8554688096046448,0.8554688096046448
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,"Thank you, Nehal. Again, good day, everyone. During our April 2025",11,neutral,0.11594902724027634,0.012780203483998775,0.8712707757949829,0.8712707757949829
TCS,TCS,IT,Q1FY25,Milind Lakkad,Management,"Thank you, Samir. Our workforce at the end of the first quarter was",13,positive,0.7380778789520264,0.09340142458677292,0.16852062940597534,0.7380778789520264
TCS,TCS,IT,Q1FY25,"I will now request Krithi to speak on the various demand drivers during
the quarter.
K Krithivasan",Management,"Thank you, Milind. During the quarter, enterprises remained focused on",10,neutral,0.16109588742256165,0.04475290700793266,0.7941511869430542,0.7941511869430542
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,"Sudheer, at this time we are confident the international market will do",12,positive,0.8603167533874512,0.007537133060395718,0.13214612007141113,0.8603167533874512
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,"We have not started seeing that so far, Sudheer. Because as we know,",13,neutral,0.06372129917144775,0.044282715767621994,0.8919960260391235,0.8919960260391235
TCS,TCS,IT,Q1FY25,Kumar Rakesh,Management,"Hi, good evening and thank you for taking my questions and welcome",12,neutral,0.41116833686828613,0.014794684946537018,0.5740370154380798,0.5740370154380798
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,Whatever delays that we had have been to a great extent factored into,13,neutral,0.06245163828134537,0.09588013589382172,0.8416681885719299,0.8416681885719299
TCS,TCS,IT,Q1FY25,Kumar Rakesh,Management,"Thanks for that. My second question was on margins. So, before we",12,neutral,0.04582921415567398,0.057444628328084946,0.8967261910438538,0.8967261910438538
TCS,TCS,IT,Q1FY25,Samir Seksaria,Management,"A good comparison would be the year-on-year margin. And yes, it's 20",12,neutral,0.18803156912326813,0.013571885414421558,0.7983965277671814,0.7983965277671814
TCS,TCS,IT,Q1FY25,Kumar Rakesh,Management,"Thanks, Samir for that. Just one clarification on the international",10,neutral,0.03472943231463432,0.02110421285033226,0.9441663026809692,0.9441663026809692
TCS,TCS,IT,Q1FY25,Kumar Rakesh,Management,Got it. Great. Thanks a lot and that's all from my side.,12,neutral,0.270331472158432,0.01742284931242466,0.7122456431388855,0.7122456431388855
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,"Ankur, pricing has been reasonably stable at an overall level. But if you",13,neutral,0.2722882628440857,0.012230436317622662,0.7154813408851624,0.7154813408851624
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,Ankur the overall pipeline has remained quite strong. We measured it,11,positive,0.9429835081100464,0.015535001643002033,0.041481420397758484,0.9429835081100464
TCS,TCS,IT,Q1FY25,Samir Seksaria,Management,"Ankur, like I said, we invested into capacity, anticipating growth this",11,positive,0.5867348313331604,0.013279891572892666,0.39998528361320496,0.5867348313331604
TCS,TCS,IT,Q1FY25,Samir Seksaria,Management,"We would want to drive revenue growth, but we will look at optimization",13,neutral,0.15693238377571106,0.008404714986681938,0.8346629738807678,0.8346629738807678
TCS,TCS,IT,Q1FY25,Samir Seksaria,Management,"So Ravi, so you would see a 70 basis points decline on positive impact",14,negative,0.0391102060675621,0.8986905813217163,0.062199220061302185,0.8986905813217163
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,"No. Actually Ravi, positive side of it is that BFSI North America and",13,neutral,0.13257622718811035,0.011509757488965988,0.8559140563011169,0.8559140563011169
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,"By and large, we are seeing a growth, with the exception of one or two",15,positive,0.9400017857551575,0.016734633594751358,0.043263643980026245,0.9400017857551575
TCS,TCS,IT,Q1FY25,Samir Seksaria,Management,"Abhishek, first, on the BSNL deal, we just received an advance",11,neutral,0.12768444418907166,0.00972094014286995,0.8625945448875427,0.8625945448875427
TCS,TCS,IT,Q1FY25,Samir Seksaria,Management,"So, two clarifications, Abhishek. One is, if you're comparing sequentially",10,neutral,0.05433959513902664,0.035788796842098236,0.9098716378211975,0.9098716378211975
TCS,TCS,IT,Q1FY25,"Padmanabhan from Investec. Please go ahead.
Nitin Padmanabhan",Management,"Yes. Hi, good evening. Thank you for the opportunity. You sounded",11,neutral,0.3300609886646271,0.012774762697517872,0.6571642160415649,0.6571642160415649
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,"Like every other industry, Nitin, there are some places where there is a",13,neutral,0.051004357635974884,0.019677288830280304,0.9293183088302612,0.9293183088302612
TCS,TCS,IT,Q1FY25,Nitin Padmanabhan,Management,"Right. Just to understand, on a sequential basis, last quarter versus this",12,neutral,0.05487057939171791,0.02899675816297531,0.9161326289176941,0.9161326289176941
TCS,TCS,IT,Q1FY25,K Krithivasan,Management,"If you look at a revenue basis, you can see that the revenue has an",15,neutral,0.2867791950702667,0.022585799917578697,0.6906349658966064,0.6906349658966064
